ID,label,tanggal,judul,narasi,nama file gambar
139608,2,27/07/2020,hindari Citos byk karyawannya terpapar covid19. Area citos rawan,"Info bapak, hinndari Citos byk karyawannya terpapar covid19 ,ini ada satu karyawannya masih sdg di isolasi di rumahnya menunggu tim medis evakuasi ,hasil swab positif .Area Citos rawan",139608.jpg
188762,2,27/07/2020,Virus Baru bernama SFTS dari China,SFTS virus baru dari yg terjadi di China. Akankah juga sampai kenegara kita,188762.jpg
557398,2,27/07/2020,Video Shalat Subuh Berjamaah Semenjak Hagia Sophia Dibuka,"Semenjak di buka, Sholat Subuh di Hagia SophiaInilah yg ditakuti para kafeer jika Jamaah Sholat Subuh banyaknya spt halnya Sholat Jumat..",557398.jpg
885078,2,27/07/2020,Foto Gubernur Anies dengan Narasi MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA,MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA,885078.jpg
172365,1,27/07/2020,jika wanita sedang HAID maka sekali-kali jangan lakukan 4 hal,"Berhati-hati lah : #PARA_WANITA_SEDANG_DATANG_HAID Share untuk para wanita (Bila pria yang menerima tolong di teruskan ke wanita), jika wanita sedang HAID maka sekali-kali jangan lakukan 4 hal ini :",172365.png
262473,1,27/07/2020,Jokowi Jarang Menggunakan Busana Jawa Karena Kuno dan Gak Pede,Jokowi jarg mngenakan busana Jawa Krn busana Jawa kuno gak PD.,262473.jpg
295246,1,27/07/2020,Mark Zuckerberg ancam Tutup Facebook di Indonesia karna kerap Dibully netizen,Dilansir dari Liputan6 bahwa Mark Zuckerberg ancam tutup Facebook Di Indoensia karena kerap dibully netizen!,295246.jpg
409924,1,27/07/2020,Foto Jokowi dengan Tulisan KARYA TERBAIK PEMERINTAH ADALAH HUTANG!,Kurang ajar nih yg moto,409924.jpg
893271,1,27/07/2020,Terdapat Gambar Senapan dan Logo Palu Arit di Uang Pecahan 100 Ribu Rupiah,Masih mau menyangkal lagi ??? PKI Telah Bangkit,893271.png
115012,2,28/07/2020,Foto Struk Tarif Tol Ditambah dengan Tarif Tilang di Jalan Tol Jombang-Mojokerto,"Ati2 yg lewat tol kecepatan di atas rata rata, di tilang gak bisa ngelak, Rumus jarak di bagi waktu. Dan bayar tilang di pintu keluar tol.",115012.jpg
344392,2,28/07/2020,Inventaris Pesawat Terbang Untuk Para Camat di Kabupaten Cilacap,"Vidio iventaris pesawat terbang untuk para Camat di Kab Cilacap , hebat Cilacap Bercahaya.",344392.png
377155,2,28/07/2020,"Presiden Prancis, Macron meminta maaf dan berjanji membantu pendirian sekolah Turki di Prancis","Presiden Prancis Emmanuel Macron kemarin mengeluarkan larangan pendirian sekolah Turki di Prancis. Merespon hal itu, setengah jam kemudian, Presiden Turki Erdogan mengeluarkan perintah penutupan semua sekolah prancis di Turki. Kurang lebih 70 sekolah. Beberapa menit kemudian, Presiden Macron menarik kembali keputusannya, meminta maaf kepada rakyat Turki, dan berjanji membantu menyediakan semua fasilitas untuk kepentingan pendirian sekolah Turki di Prancis. Erdogan dilawan! Presiden Erdogan mengajarkan Macron dan rakyat Prancis makna kemanusiaan dan makna menghargai hak asasi semua manusia di muka bumi. Presiden Turki mengajarkan Izzah ummat islam kepada para pemimpin negeri islam yang terus membebek ke yahudi.*** Sumber : Turki al-Yaum",377155.png
409915,2,28/07/2020,"KASAD klarifikasi, anggota TNI di bandung ternyata rata2 membantah Positif kena Covid 19","Pak KASAD klarifikasi.!!!!setelah 1300 lebih anggota TNI di bandung dinyatakan Positif Corona Pak Andika KROSCEK langsung secara acak pada anggota nya , apa benar kena Covid ..?? ternyata rata2 membantah Positif kena Covid 19!!. jadii Covid ituu sebenarnya??? waspada Pesantren &TNI mulai di gembosin, PKI benar2 sedang beraksi dan mrka sangat jahaaat sekali",409915.png
8508,1,28/07/2020,Kapal Kargo Pengangkut Kadrun tenggelam di Laut China Selatan,"Kapal Kargo dari Indonesia tujuan ke China dilaporkan tenggelam di Laut China Selatan pada Sabtu malam pukul 22:00 waktu setempat akibat kebocoran lambung Kapal. Kapal tersebut mengangkut Kadrun tujuan China dengan tujuan sebagai objek percobaan Vaksin Covid-19, dimana harga monyet di China sangat mahal sementara harga Kadrun bisa 10 kali lebih murah dari harga monyet. Sampai saat ini masih dalam penyelidikan Otoritas Tiongkok mengenai sebab kecelakaan fatal tersebut.",8508.png
98627,1,28/07/2020,Foto Siswi Bunuh Diri karena Tak Bisa Mengikuti Kelas Online,"Kelas Online Makan Korban, Siswa Ini Bunuh Diri karena Tak Punya Ponsel.",98627.jpg
139586,1,28/07/2020,Foto Wapres Maruf dengan Narasi Lebih suka jaga kursi dari pada agamanya,"Lebih suka jaga kursi dari pada agamanya,",139586.jpg
401723,1,28/07/2020,"Para TKA Cina itu Akhirnya Akan Bisa Membuat Dokumen Apapun dari Barak, Mess atau Apartemennya","Inilah yang paling mengerikan !!! Para TKA cina itu akhirnya akan bisa membuat dokumen apapun dari barak, mess atau apartemennya ! Sedih banget liat negeriku",401723.jpg
540999,1,28/07/2020,Foto Dukungan Terhadap Jokowi Jadi Presiden RI Seumur Hidup,Dukungan terhadap JOKOWI JADI PRESIDEN RI SEUMUR HIDUP.,540999.jpg
16682,2,29/07/2020,Foto Petinggi Kepolisian Mengizinkan Demo Neo PKI,Demo Neo PKI hari ini udah dapat ijin dari Buntelan kentut maaf ralat Dari Petinggi Kepolisian Tinggal tunggu gendering perang ditabuh aja,16682.jpg
49462,2,29/07/2020,5G antenna in your mask,5G antenna inside of your masks,49462.png
98616,2,29/07/2020,Antena 5G di dalam masker Anda,5G antenna inside of your masks,98616.png
221485,2,29/07/2020,Akhirnya Bocor Juga Bapaknya Jokowi Yang Asli,"Akhirnya Bocor juga A.1 Bpk-nya Jokowi yg asli. Mirip Banget..!!! Klw Cebong Ngebantah, Gua Gampar muka jelek-nya satu-satu.!!!",221485.png
98598,1,29/07/2020,Foto Pangeran Saudi Disandingkan dengan Pangeran Diponorogo,"Gambar kiri : Pangeran Saudi, gagah, berwajah tampan dan juga sangat berwibawa.. Gambar kanan : Pangeran Diponorogo, pantesan wajahe koyok reog..",98598.jpg
172342,1,29/07/2020,Foto Maruf Amin 5 TAHUN nggak ngapa-ngapain,5 TAHUN nggak ngapa-ngapain,172342.png
229679,1,29/07/2020,Foto Tenaga Medis Merangkai Kata BACOT!,BACOT!,229679.jpg
368943,1,29/07/2020,Foto Setelah dipecat PAN dia benar2 jadi gelandangan politik,"Setelah dipecat PAN dia benar2 jadi gelandangan politik,beginilah kalau orang selalu menghina simbol negara.",368943.jpg
467240,1,29/07/2020,Gambar Pengujian Vaksin Covid-19 Telah Sukses,Pengujian vaksin covid19 telah sukses,467240.jpg
663851,1,29/07/2020,Jokowi Mendapat Silver Button Karena Mencapai 100.000 Kasus Covid,Selamat pak jokowi 100k-nya,663851.jpg
737574,1,29/07/2020,Jokowi dikabarkan Siap Pindah jadi Warga Negara Singapura jika Lengser,Lengser terus ngumpet ya,737574.jpg
753966,1,29/07/2020,Rekrutmen Pegawai di Puskesmas Wates,INFO LOWONGAN KERJA PUSKESMAS WATES,753966.png
385308,2,30/07/2020,China Lakukan Uji Coba Vaksin di Indonesia Karena Kekurangan Monyet,HARGA MONYET CINA VERSUS HARGA MANUSIA INDONESIA,385308.jpg
467233,2,30/07/2020,Ang Tjoen Min Berada Di Balik Organisasi Teror Densus 88,DENSUS 88 NEO CAKRA BIRAWA (Ang Tjoeng Ming {ipar J Riyadi} berada dibalik organisasi teror Densus88,467233.jpg
475426,2,30/07/2020,Rupanya cebong semua masuk rumah sakit jiwa,"Pantas klu cebong ganggu tempat ibadah umat islam, dan merusak alquran di bilang sakit jiwa. Rupanya cebong semua masuk rumah sakit jiwa",475426.png
598310,2,30/07/2020,Video Parade pasukan keamanan Arab Saudi untuk pengamanan Haji tahun ini,Parade pasukan keamanan Arab Saudi untuk pengamanan Haji tahun ini,598310.jpg
696611,2,30/07/2020,"Foto Penipuan para medis, termasuk alat tes suhu di kening, itu alat sinar leser tes suhu kabel demi proyek covit","Penipuan para medis.. Hati-hati.. Termasuk alat tes suhu di kening, itu alat sinar leser tes suhu kabel.. Demi proyek covit mereka rela mengorbankan rakyat Indonesia..",696611.png
688420,1,30/07/2020,Kampus Pemujaan Setan di Bandung,Ieu mah itenas,688420.png
352539,2,01/08/2020,"Nih yang bikin Covid, si jagoan Wall Street ","Nih yang bikin Covid, si jagoan Wall Street (Rockefeller Foundation). Dia punya mesin cetak duit buat endorse RS, farmasi, medis & media. Cara kerja David adalah Infiltrasi kepada PBB, WHO & Bank Dunia.",352539.png
196883,1,01/08/2020,Pesan Berantai Ulang Tahun Whatsapp ke-11 Gratis Kuota 35 GB,WhatsApp :birthday: 11 tahun sukses Dapatkan 35 GB Internet gratis untuk semua operator seluler: berlaku selama 6 bulan.,196883.jpg
262419,1,01/08/2020,Nyanyian yg jadi kenyataan dan menyedihkan,Nyanyian yg jadi kenyataan dan menyedihkan,262419.png
311574,1,01/08/2020,Form PENDATAAN USAHA MIKRO DAN ULTRA MIKRO,Form PENDATAAN USAHA MIKRO DAN ULTRA MIKRO,311574.png
524564,1,01/08/2020,Foto Jokowi Siap Memimpin 3 Periode,"Selamat siang para pejuang NKRI mari kita rapatkan barisan dukung pk.jokowi 3 periode,biar Indonesia tmbh makmur gemah ripah loh jinawi seperti cita2 luhur pendiri bangsa ini.90% rakyat indonesia menginginkan pk.jokowi 3 Periode,agar bisa melanjutkan pembangunan yg sdah dicapai saat ini.Indonesia makin maju dan sukses bersama pk.JokowiAmiiinnn.",524564.jpg
852245,1,01/08/2020,Tangkapan Layar Liat bong Presiden lu kaya lagi mau ngambil gaji bulanan ke Bos Cina,Liat bong Presiden lu kaya lagi mau ngambil gaji bulanan ke Bos Cina,852245.jpg
991510,1,01/08/2020,Transmart Ditutup Selama 10 Hari Karena Belasan Orang Terpapar Covid-19,Info hari ini usahakan hindari berkunjung ke Transmart hari ini instruksi Gubernur akan di tutup selama 10 hri di karenakan belasan orang terpapar positif COVID-19. Hari ini Pol-PP berkoordinasi dgn Polda dan pangdam akan menutup transmart demikian utk di sampaikan ke keluarga kita masing2.. utk semnetra jgn berkunjung ke sana dlu. Tks.,991510.jpg
303364,2,02/08/2020,Video Boss China Dibantai Pribumi AmeriKA. INDONESIA KAPAN?,*_?PRIBUMI AMERIKA SUDAH TIDAK SUKA ORANGw2 CHINA PENIPU Boss China Dibantai Pribumi AmeriKA ?INDONESIA KAPAN.????_*,303364.png
180484,1,02/08/2020,Paus Jenis Nun Terdampar di Pantai Nunhila,"Sore tadi, Selasa 21 Juli 2020. Di pantai Nun Hila Kupang, Terdampar Seekor Ikan* *Disebut sebut ini Paus Jenis NUN, Yaitu Jenis Paus yang sempat Menelan Nabi Yunus a.s",180484.jpg
221459,1,02/08/2020,Fanpage Facebook Bantuan Samsung Pendidikan Adakan Program Bantuan Pendidikan,Kami sebagai Team Resmi Samsung Indonesia bertujuan untuk membantu siswa/siswi Indonesia yang membutuhkan ponsel untuk pembelajaran dirumah secara online karena pandemi Corona Virus / COVID-19.,221459.jpg
254216,1,02/08/2020,Tangkapan Layar Berita RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China,RK Ajak ABU JANDA Jadi Relawan Uji Vaksin COVID-19 Buatan China,254216.jpg
385285,1,02/08/2020,Video Saksikan Konser Amal Corona Bersama Mike Klepon,SAKSIKAN KONSER AMAL CORONA BERSAMA.. MIKE KLEPON,385285.jpg
401679,1,02/08/2020,Foto Ali Mochtar Ngabalin Memakan Nasi Bungkus,"WARNING !!! Cebong jangan makan daging sapi ya, makan aja nasi bungkus sana",401679.jpg
450834,1,02/08/2020,Tulisan Bocah Pak Putin Tolong Kirim Rudal Ke Gedung DPR Kami,Tulisan Bocah Pak Putin Tolong Kirim Rudal Ke Gedung DPR Kami,450834.png
729355,1,02/08/2020,Gambar Peta dengan Narasi Hari ini Jakarta . Sudah semua Zona merah.. hati 2 ya .. jangan keluar rumah kalau ngak perlu,"Hari ini Jakarta . Sudah semua Zona merah.. hati 2 ya .. jangan keluar rumah kalau ngak perlu,",729355.jpg
655618,2,03/08/2020,Video JOKOWI AKUI SUDAH GAGAL SEBAGAI PRESIDEN & AKAN SERAHKAN SEMUA JABATAN PRESIDEN ke PRABOWO ?,JOKOWI AKUI SUDAH GAGAL SEBAGAI PRESIDEN & AKAN SERAHKAN SEMUA JABATAN PRESIDEN ke PRABOWO ?,655618.jpg
196857,1,03/08/2020,Foto Habib Rizieq dan Firza Husein,Yg sabar mbak firza. Sesuai hadis m***k kamu sudah di halal kan..sama ayahanda rijik sohab,196857.png
606464,1,03/08/2020,Foto Harun Masiku Tanpa Alis,Akhirnya Harun Masiku ditemukan tanpa alis,606464.jpg
844032,1,03/08/2020,Gambar Dicari Orang Hilang sedang Mengalami Gangguan Jiwa Karena Kebanyakan Mikirin Utang,"#DI_CARI_ORANG_HILANG .MUHON BANTUAN NYA UNTUK SEMUA TEMAN2 YG ADA DI GROUP INI, kalau ada yg jumpa dgn orang ini hubungi no.085667158207. menurut kterangan keluarga orang ini sedang mengalami gangguan jiwa. KEBANYAKAN MIKIRIN UTANG",844032.jpg
925948,1,03/08/2020,Video dengan Narasi Sudah Tertangkap Satu Orang yang Membakar Gambar Habib Rizieq,Fidio pendek Sudah ketangkap satu orang Yang bakar gambar HABIB RIZIEK JANGAN ULANG LAGI KEDEPAN NYA,925948.jpg
82150,2,04/08/2020,Tangkapan Layar Wapres menyebut Idul Adha tak harus dimaknai dengan menyembelih qurban,Wapres menyebut Idul Adha tak harus dimaknai dengan menyembelih qurban,82150.jpg
82160,2,04/08/2020,Klaim Hadi Pranoto Soal COVID-19,Nama Prof. Hadi Pranoto sulit sekali di cari di internet. Ada tapi sedikit sekali. Padahal sejak bulan Mei beliau sudah menemukan Antibodi Covid 19 ini. Dan sekarang Antibodi Covid 19 ini sudah terbukti menyembuhkan banyak orang. Wisma Atlet pun mendapat pasokan obat ini dan pasien terbukti sembuh.,82160.jpg
549093,2,04/08/2020,Cita-cita kalian sudah saya wujudkan yakni menjadikan Indonesia Negara Komunis terbesar di dunia,Wahai kawan kawan gerilya yang tergabung dalam Partai Komunis Indonesia. Cita-cita kalian sudah saya wujudkan yakni menjadikan Indonesia sebagai Negara Komunis terbesar di dunia.,549093.png
565479,2,04/08/2020,Video KENDARI MEMANAS 2 AGUSTUS TENTANG TKA CHINA YANG MASUK INDONESIA,KENDARI MEMANAS 2 AGUSTUS TENTANG TKA CHINA YANG MASUK INDONESIA KANTOR & KENDARAAN POLISI DIBKAR MASSA,565479.jpg
73966,1,04/08/2020,laki-laki di tengah Soekarno dan Jend Soerdirman itu adalah ayahandanya Habieb Risziq Shihab,Agar publik melek politik sejarah. Ada yg tahu siapa laki-laki di tengah Soekarno dan Jend Soedirman saat itu saat itu?! Beliau adalah ayahandanya Habieb Risziq Shihab berita ini sengaja di tutupi sejarah oleh compeni pemerintah penjajah saat itu ykni Belanda karena khawatir umat islam bersatu.,73966.png
180472,1,04/08/2020,Lelang Online oleh PT Pegadaian,"Banyak sahabat Pegadaian yang bilang Pegadaian tidak pernah melakukan penjualan barang jatuh Tempo Secara online , memang dulu tidak pernah tapi sekarang karena meningkatnya nasaba pengadai dan pitur pitur lain membuat nasaba Pegadaian sering antri lama jadi kami memutuskan barang jatuh Tempo akan di jual cepat dan secara sistem online atau sistem pengiriman",180472.jpg
221417,1,04/08/2020,Foto Presiden Jokowi Bersama Pelawak di Istana Negara Dikaitkan dengan Covid-19,Team COVID-19 .!! Jagan lupa jaga jarak. Makai masker.?? Nyuci tangan?? Awas COVID-19 di udara..bisa OTG.PDP.ODP..,221417.jpg
516324,1,04/08/2020,"Datangi Polresta Bogor, Presiden Jokowi Urus Sendiri Perpanjangan SIM","Datangi Polresta Bogor, Presiden Jokowi Urus Sendiri Perpanjangan SIM",516324.png
647417,1,04/08/2020,Gibran Tantang Rocky Gerung Debat Terbuka Di TvOne,Gibran Tantang Rocky Gerung Debat Terbuka Di TvOne,647417.png
655595,1,04/08/2020,Yang ada DI Antara Ir Soekarno Dan Jendral Soedirman Adalah Abdurrahman Baswedan Kakek dari Anies Baswedan,"Yang Berada DI Antara Ir Soekarno Dan Jendral Soedirman Adalah Almarhum Abdurrahman Baswedan Kakek dari Pak Anies Baswedan Lahir Di Surabaya Pada 9 September 1908 Dan Meninggal Di Jakarta Pada 16 Maret 1986 Putra Dari Awad Umar Baswedan Dan Khadjijah Badid, Merupakan Anggota Badan Penyelidik Usaha-Usaha Persiapan Kemerdekaan Indonesia (BPUPKI) # PANTES CUCUNYA HEBAT TERNYATA DARI KELUARGA ORANG HEBAT JUGA # NOTE : Serius Mau Tanya Nih? Ada Yang Tau Ketika Itu Kakek Nya JOKOWI AHOKLBP Ada Dimana ?",655595.png
712946,0,04/08/2020,KBR: Merebaknya Teori Konspirasi dan Disinformasi Covid,"Bersama: Septiaji Eko Nugroho (Ketua Presidium MAFINDO), Wiku Adisasmito (Jubir Pemerintah Penanganan Covid-19), Imam Prasodjo (Sosiolog).",712946.jpg
958698,0,04/08/2020,Radio Elshinta: Kasus Prank Daging Kurban Isi Sampah,"Bersama Aribowo Sasmito, Co-Founder & Ketua Komite Pemeriksa Fakta MAFINDO",958698.png
82132,2,05/08/2020,Gambar Perjuangan FPI Tahun 1940 Melawan Penjajah dari Belanda,Perjuangan FPI tahun 1940 melawan penjajah dari Belanda.. Subhanallah,82132.jpg
385235,2,05/08/2020,Foto Kebohongan dan Kecurangan Wali Kota Solo,"Inikah Walikota Solo, sungguh merugi Solo memilihnya, kecuali dengan Kecurangan dan Kebohongan yang memènangkannya",385235.jpg
409817,2,05/08/2020,4 agustus 2020 Lebanon saat diserang bom nuklir,4 agustus 2020 Lebanon saat diserang bom nuklir Ngeri dan sedih Telah hancur lah negara jika sudah di keluar kan nuklir,409817.png
762081,2,05/08/2020,Pengecilan Otak Pada Anak-Anak Karena Radiasi Handphone,"Bgi yg punya anak putra putrinya harus di awasin yg suka maen hp..ini anak temen sayahbis di oprasi pengecilan otak gara kna rdiasi sinar hp mhon di bagikan ya, sampe skrg anakya blm sadaraamiinkan sejenak semoga anak ini cepat sadar Aamiin",762081.jpg
24793,1,05/08/2020,"bentrok antar ormas Gerakan Jaga Indonesia dengan FPI, LPI dan HTI di Kota Bandung pada 27 Juli 2020","Aksi demo yang tanpa tujuan di depan Gedung DPR-MPR yang di lakukan 50 orang simpatisan PDI-P di komandoi oleh Boedi Djarot dkk, yang menginjak-injak, merobek, dan membakar Poster Habib Rizieq Syihab, ternyata berbuntut panjang. Di kota bandung terjadi Bentrok antara Ormas Gerakan Jaga Indonesia ( GJI-PDI-P ) dengan Ormas-ormas Islam FPI, HTI, LPI, pembela dan penjaga Pancasila, Nkri dan Ulama. Akibatnya 7 orang anggota ormasa Gerakan Jaga Indonesia & PDI-P mati kena sabetan pedang Lasykar FPI, dari pihak HTI 1 orang mengalami luka sabetan di bahu. Bukan itu saja Bentrokan pun meluas hingga terjadi Kebakaran beberapa pertokoan yang berdekatan dengan Markas PDI-P, karena lemparan Bom Molotov. Aparat Polisi pun tidak berani ke Tkp",24793.png
499933,1,05/08/2020,Alat Pendeteksi Tsunami Merupakan Tanda Adanya Gunung Api di Bawah Laut,"Kita berada di kaki kaki Gunung Api Purba yang berada di dasar laut kab. Morowali. Jadi pasti akan ada setiap tahun gempa yg berpusat di daerah kab. Morowali. Ini sudah diteliti sejak tahun 2013. Ini salah satu contoh alat untuk mengetahui letak Gempa dan potensi Tsunami. Dan ada juga yg diletakkan di dasar laut. Berarti jika ada yg melihat seperti ini di laut, berarti di sekitar bawah laut, ada Gunung Api yg aktif",499933.png
753878,1,05/08/2020,"Artikel Kentutnya Bisa Membunuh Nyamuk, Pria Ini Diincar Perusahaan Pestisida","Kentutnya Bisa Membunuh Nyamuk, Pria Ini Diincar Perusahaan Pestisida",753878.jpg
516297,0,05/08/2020,Dakta 107 FM: Klaim Obat Corona Hadi Pranoto,"Bersama Aribowo Sasmito, Co-Founder & Ketua Komite Pemeriksa Fakta MAFINDO",516297.png
704728,0,05/08/2020,"MAFINDO Jombang: The Fact Talk Sakit, tapi takut ke layanan kesehatan? Takut kena COVID-19?",Simak di :,704728.jpg
901337,0,05/08/2020,KOMPAS: Infodemi Membuat Publik Abai dengan Bahaya Covid-19,"Lebih dari 40 persen hoaks menyasar isu pencegahan dan pengobatan Covid-19. Jadi, kita perlu hati-hati jika ada klaim penemuan obat atau pencegahan Covid-19,",901337.jpg
114887,2,06/08/2020,Haramnya Ilmu Filsafat,Hukum Belajar Ilmu Filsafat,114887.jpg
516298,2,06/08/2020,"99, 9% Tingkat Kesembuhan Covid dan vaksin dengan tingkat efek merugikan 80%","Its a tough call. Do I risk getting Covid with its 99,9% recovery rate, Or do I get the vaccine with its 80% Adverse Reaction rate, and has killed 5 people so far in the trials? What a predicament",516298.png
377031,1,06/08/2020,Himbauan Dokter Bernard Mahfoudz,"Untuk mencegah meluasnya virus corona, dokter Bernard Mahfoudz menghimbau agar warga tidak melaksanakan sholat Jumat berjamaah di hari Sabtu",377031.png
499912,1,06/08/2020,Foto Habib Rizieq Ditangkap Warga,kasihan sih rijik ya,499912.png
508107,1,06/08/2020,"Pesan Berantai Penelitian Online Mahasiswi Ilmu Psikologi Kesehatan, Fakultas Kedokteran Universitas Brawijaya","Assalamuallaikum Selamat sore malam adek syifa ??. Sehubungan dengan adanya PSBB karena Covid 19. Ijinkan Saya Ayu Sofia Anggraeni.., mahasiswa akhir imu Psikologi Univ. Brawijaya. Saya sedang melakukan penelitian online tentang analisa pengaruh bentuk kaki terhadap karakter dan kesehatan wanita. Saya hanya butuh foto kakinya adek. Mohon bantuan dan responnya ya ??, bantuan adek sangat berarti bagi saya.. Terima kasih",508107.jpg
